<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.02.10	92973.05	93633.26	92961.96	93134.01	86401	0	52
2025.02.11	93134.07	93155.07	92719.63	93063.17	86400	0	52
2025.02.12	93063.23	93070.48	92339.00	92391.28	86400	0	52
2025.02.13	92391.34	92769.21	92235.81	92262.63	86400	0	52
2025.02.14	92262.69	92772.23	92079.15	92562.94	86401	0	52
2025.02.15	92563.00	92721.67	92263.46	92598.06	86400	0	52
2025.02.16	92598.12	92715.03	92298.44	92502.20	86259	0	52
2025.02.17	92502.26	92791.65	92390.69	92791.65	86400	0	52
2025.02.18	92791.71	93358.43	92770.93	92836.69	86401	0	52
2025.02.19	92836.75	93590.59	92799.39	93404.70	86336	0	52
2025.02.20	93404.76	93901.20	93381.67	93464.54	86260	0	52
2025.02.21	93464.60	93489.13	92507.95	92639.15	86400	0	52
2025.02.22	92639.21	92911.93	92449.12	92790.21	86400	0	52
2025.02.23	92790.27	92922.14	92492.93	92646.85	86338	0	52
2025.02.24	92646.91	93055.15	92510.79	92856.39	86401	0	52
2025.02.25	92856.45	93117.87	92614.87	92656.67	86400	0	52
2025.02.26	92656.73	92797.38	92239.19	92728.59	86400	0	52
2025.02.27	92728.65	92919.84	92604.85	92719.80	86400	0	52
2025.02.28	92719.86	92850.40	92484.53	92696.75	86401	0	52
2025.03.01	92696.81	92854.12	92451.27	92793.38	86400	0	52
2025.03.02	92793.44	92912.69	92523.41	92731.19	86259	0	52
2025.03.03	92731.25	92843.43	92485.94	92708.07	86400	0	52
2025.03.04	92708.13	92947.53	92550.11	92784.98	86401	0	78
2025.03.05	92785.04	93212.23	92427.88	92583.10	86244	0	78
2025.03.06	92583.16	92753.56	92244.70	92501.27	86186	0	78
2025.03.07	92501.33	92567.24	92053.25	92248.55	86401	0	78
2025.03.08	92248.61	92319.50	91887.34	92039.32	86400	0	78
2025.03.09	92039.38	92059.91	91271.25	91317.49	86338	0	78
2025.03.10	91317.55	91370.94	90829.94	91205.76	86400	0	78
2025.03.11	91205.82	91421.71	90937.32	91070.13	86401	0	78
2025.03.12	91070.19	91188.12	90610.56	91034.22	86400	0	78
2025.03.13	91034.28	91222.74	90533.60	90871.07	86400	0	78
2025.03.14	90871.13	90904.85	90247.07	90401.18	86400	0	78
2025.03.15	90401.24	90692.21	90095.88	90680.29	86363	0	78
2025.03.16	90680.35	90730.02	90020.44	90076.48	86390	0	78
2025.03.17	90076.54	90081.16	89529.35	89551.25	86400	0	78
2025.03.18	89551.31	89609.09	89010.72	89510.53	86400	0	78
2025.03.19	89510.59	89770.00	89431.88	89766.26	86376	0	78
2025.03.20	89766.32	90026.85	89675.08	89909.01	86401	0	78
2025.03.21	89909.07	90670.67	89881.68	90670.67	86283	0	78
2025.03.22	90670.73	90696.55	90055.82	90185.54	86400	0	78
2025.03.23	90185.60	90373.01	90084.65	90207.32	86176	0	78
2025.03.24	90207.38	90303.20	89890.90	90195.28	86249	0	78
2025.03.25	90195.34	90371.05	89901.05	90326.94	85952	0	78
2025.03.26	90327.00	90416.84	89825.05	90246.94	86400	0	78
2025.03.27	90247.00	90480.19	90057.36	90356.09	86401	0	78
2025.03.28	90356.15	90487.40	90022.36	90247.30	86400	0	78
2025.03.29	90247.36	90276.17	89532.39	89948.86	86400	0	78
2025.03.30	89948.92	90394.19	89736.08	89783.12	80267	0	78
2025.03.31	89783.18	89787.32	89409.55	89644.86	86400	0	78
2025.04.01	89644.92	90416.43	89533.73	90010.49	86400	0	78
2025.04.02	90010.55	90295.16	89968.91	90210.63	86401	0	78
2025.04.03	90210.69	90826.07	90002.20	90812.39	86400	0	78
2025.04.04	90812.45	91625.97	90799.51	91609.67	86400	0	78
2025.04.05	91609.73	92095.10	91001.02	91017.82	86400	0	78
2025.04.06	91017.88	91115.02	90668.11	91010.59	86339	0	78
2025.04.07	91010.65	91195.18	90852.98	90886.64	86400	0	78
2025.04.08	90886.70	91281.33	90822.19	90982.38	86400	0	78
2025.04.09	90982.44	90991.56	90553.06	90758.08	86400	0	78
2025.04.10	90758.14	90894.39	90443.35	90605.37	86401	0	78
2025.04.11	90605.43	90606.93	89898.77	89976.98	86317	0	78
2025.04.12	89977.04	90250.46	89801.54	89930.28	86400	0	78
2025.04.13	89930.34	90032.11	89610.56	89664.48	86252	0	78
2025.04.14	89664.54	90200.35	89574.25	89907.59	86400	0	78
2025.04.15	89907.65	89951.96	89599.04	89890.01	86330	0	78
2025.04.16	89890.07	89971.02	89231.09	89856.36	86399	0	78
2025.04.17	89856.42	90121.25	89710.80	89813.48	86293	0	78
2025.04.18	89813.54	89938.18	89542.36	89556.82	86400	0	78
2025.04.19	89556.88	90049.50	89471.18	89768.72	86400	0	78
2025.04.20	89768.78	90120.74	89651.67	90010.10	86338	0	78
2025.04.21	90010.16	90422.11	89990.21	90305.51	86401	0	78
2025.04.22	90305.57	90913.95	90278.46	90871.03	86243	0	78
2025.04.23	90871.09	91072.06	90691.18	90970.32	86400	0	78
2025.04.24	90970.38	91192.03	90850.97	91048.19	86400	0	78
2025.04.25	91048.25	91260.21	90803.28	90862.07	86229	0	78
2025.04.26	90862.13	91389.11	90801.60	91309.12	86401	0	78
2025.04.27	91309.18	91553.27	91143.05	91411.67	86338	0	78
2025.04.28	91411.73	91548.25	91218.43	91349.31	86318	0	78
2025.04.29	91349.37	91760.32	91098.41	91679.70	86400	0	78
2025.04.30	91679.76	92022.19	91469.76	91880.32	86400	0	78
2025.05.01	91880.38	92102.72	91444.26	91595.08	86401	0	78
2025.05.02	91595.14	91997.74	91517.37	91957.05	86400	0	78
2025.05.03	91957.11	92056.85	91534.91	91570.18	86400	0	78
2025.05.04	91570.24	92178.97	91535.54	92012.23	86336	0	78
2025.05.05	92012.29	92608.21	91972.73	92599.62	86401	0	78
2025.05.06	92599.68	92822.85	92187.66	92282.95	86400	0	78
2025.05.07	92283.01	93066.14	92258.05	92829.81	86400	0	78
2025.05.08	92829.87	93091.32	92552.41	92565.91	86400	0	78
2025.05.09	92565.97	92568.49	92017.46	92084.11	86401	0	78
2025.05.10	92084.17	92206.86	91411.96	91557.87	86400	0	78
2025.05.11	91557.93	91606.83	90447.10	90607.90	86192	0	78
2025.05.12	90607.96	90688.03	90325.28	90446.28	86401	0	78
2025.05.13	90446.34	91042.65	90301.44	90480.35	86400	0	78
2025.05.14	90480.41	90736.41	89890.85	89914.21	86400	0	78
2025.05.15	89914.27	90020.11	89490.78	89702.44	86400	0	78
2025.05.16	89702.50	90221.44	89687.20	89794.90	86401	0	78
2025.05.17	89794.96	89817.46	89400.63	89514.27	86371	0	78
2025.05.18	89514.33	89670.88	89116.66	89222.73	86338	0	78
2025.05.19	89222.79	89263.74	88864.18	89089.39	86401	0	78
2025.05.20	89089.45	89442.59	88851.59	88904.06	86400	0	78
2025.05.21	88904.12	89794.98	88892.77	89463.15	86400	0	78
2025.05.22	89463.21	89473.23	88839.25	88940.81	86401	0	78
2025.05.23	88940.87	89443.96	88851.05	89130.98	86400	0	78
2025.05.24	89131.04	89616.71	89033.34	89612.35	86400	0	78
2025.05.25	89612.41	89669.26	89222.68	89555.58	86337	0	78
2025.05.26	89555.64	89727.59	88808.27	88814.69	86400	0	78
2025.05.27	88814.75	88940.98	88381.65	88642.55	86344	0	78
2025.05.28	88642.61	88800.20	88362.79	88371.91	86352	0	78
2025.05.29	88371.97	89380.47	88361.89	88885.46	86388	0	78
2025.05.30	88885.52	89227.51	88557.58	89071.01	86276	0	78
2025.05.31	89071.07	89497.30	88768.91	88780.70	86321	0	78
2025.06.01	88780.76	89036.07	88647.77	88733.15	86117	0	78
2025.06.02	88733.21	89374.83	88641.59	89294.20	86400	0	78
2025.06.03	89294.26	89781.78	89199.49	89287.36	86401	0	78
2025.06.04	89287.42	90013.86	89123.95	89959.08	86400	0	78
2025.06.05	89959.14	90302.82	89540.17	89584.51	86400	0	78
2025.06.06	89584.57	90176.72	89584.57	90088.82	86400	0	78
2025.06.07	90088.88	90091.33	89482.75	89674.31	86400	0	78
2025.06.08	89674.37	89752.60	89261.25	89417.97	86400	0	78
2025.06.09	89418.03	89677.27	89097.58	89274.14	86400	0	78
2025.06.10	89274.20	89747.71	89055.97	89444.70	86400	0	78
2025.06.11	89444.76	89741.65	89160.91	89724.63	86400	0	78
2025.06.12	89724.69	89763.36	89274.85	89345.56	86401	0	78
2025.06.13	89345.62	89422.92	88925.37	89296.08	86400	0	78
2025.06.14	89296.14	89492.58	89004.02	89241.20	86400	0	78
2025.06.15	89241.26	89559.56	88991.06	89538.64	85808	0	78
2025.06.16	89538.70	89811.74	89294.43	89533.57	86400	0	78
2025.06.17	89533.63	89877.81	89483.07	89877.81	86400	0	78
2025.06.18	89877.87	90448.89	89877.87	90405.96	86401	0	78
2025.06.19	90406.02	90684.79	90185.37	90503.58	86400	0	78
2025.06.20	90503.64	90981.19	90349.94	90872.47	86400	0	78
2025.06.21	90872.53	91102.62	90657.46	90982.28	86400	0	78
2025.06.22	90982.34	91134.93	90718.33	90898.56	86321	0	78
2025.06.23	90898.62	91258.70	90787.36	90799.30	86400	0	78
2025.06.24	90799.36	91010.12	90655.43	90980.27	86400	0	78
2025.06.25	90980.33	91013.13	90544.93	90986.52	86400	0	78
2025.06.26	90986.58	91258.65	90892.29	91258.65	86400	0	78
2025.06.27	91258.71	92040.97	91063.66	91828.10	86401	0	78
2025.06.28	91828.16	91991.34	91379.64	91552.42	86259	0	78
2025.06.29	91552.48	91569.46	90880.08	91036.25	86318	0	78
2025.06.30	91036.31	91043.15	90452.46	90596.43	86401	0	78
2025.07.01	90596.49	90752.91	90396.47	90528.29	86400	0	78
2025.07.02	90528.35	90634.46	90203.96	90243.56	86400	0	78
2025.07.03	90243.62	90479.61	89998.94	90307.83	86375	0	78
2025.07.04	90307.89	90557.22	90100.08	90523.79	86401	0	78
2025.07.05	90523.85	90610.31	90274.91	90438.82	86393	0	78
2025.07.06	90438.88	90783.85	90303.67	90704.18	86394	0	78
2025.07.07	90704.24	91065.70	90500.16	90973.11	86400	0	78
2025.07.08	90973.17	91048.84	90441.60	90584.21	86400	0	78
2025.07.09	90584.27	90667.68	89930.01	90440.12	86401	0	78
2025.07.10	90440.18	90487.73	90062.45	90442.83	86400	0	78
2025.07.11	90442.89	90531.30	90065.94	90468.44	86400	0	78
2025.07.12	90468.50	90514.41	89997.19	90028.01	86331	0	78
2025.07.13	90028.07	90513.60	89935.09	90293.83	86329	0	78
2025.07.14	90293.89	90906.66	90286.90	90609.81	86401	0	78
2025.07.15	90609.87	91079.93	90597.66	90772.56	86217	0	78
2025.07.16	90772.62	91415.09	90757.41	91352.64	86400	0	78
2025.07.17	91352.70	91529.61	91152.18	91279.36	86401	0	78
2025.07.18	91279.42	91764.51	90922.54	90962.84	86400	0	78
2025.07.19	90962.90	91217.19	90774.48	91085.78	86400	0	78
2025.07.20	91085.84	91329.89	91011.61	91320.97	86399	0	78
2025.07.21	91321.03	91425.13	90965.83	91334.19	86399	0	78
2025.07.22	91334.25	91738.79	91334.25	91501.42	86401	0	78
2025.07.23	91501.48	92027.67	91485.35	91811.08	86400	0	78
2025.07.24	91811.14	91854.47	91534.47	91844.38	86400	0	78
2025.07.25	91844.44	91945.63	91361.10	91584.72	86400	0	78
2025.07.26	91584.78	91722.92	91170.20	91504.92	86401	0	78
2025.07.27	91504.98	92002.61	91361.09	91934.92	86400	0	78
2025.07.28	91934.98	92006.65	91569.64	91718.36	86400	0	78
2025.07.29	91718.42	92774.68	91674.64	92651.70	86400	0	78
2025.07.30	92651.76	93204.97	92615.53	93162.69	86400	0	78
2025.07.31	93162.75	93358.89	92992.23	93295.73	86401	0	78
2025.08.01	93295.79	93414.71	92970.96	93141.95	86400	0	78
2025.08.02	93142.01	93246.64	92554.30	92844.61	86400	0	78
2025.08.03	92844.67	92910.67	92545.03	92698.53	86264	0	78
2025.08.04	92698.59	92944.26	92526.10	92633.43	86399	0	78
2025.08.05	92633.49	93019.91	92599.39	92626.69	86401	0	78
2025.08.06	92626.75	92761.21	92020.11	92396.89	86400	0	78
2025.08.07	92396.95	92721.16	92105.89	92586.34	86400	0	78
2025.08.08	92586.40	92874.46	92155.95	92862.01	86400	0	78
2025.08.09	92862.07	93282.03	92635.18	93153.70	86400	0	78
2025.08.10	93153.76	93238.39	92908.00	93175.30	86338	0	78
2025.08.11	93175.36	93315.54	92798.29	92959.90	86400	0	78
2025.08.12	92959.96	93341.72	92906.99	93169.50	86400	0	78
2025.08.13	93169.56	93416.78	92608.76	92756.18	86400	0	78
2025.08.14	92756.24	93198.11	92756.24	93052.77	86401	0	78
2025.08.15	93052.83	93308.67	92869.30	93196.44	86400	0	78
2025.08.16	93196.50	93203.58	92472.53	92552.03	86388	0	78
2025.08.17	92552.09	92743.86	92295.81	92531.13	86245	0	78
2025.08.18	92531.19	92793.39	92144.89	92376.19	86399	0	78
2025.08.19	92376.25	92610.50	92297.49	92525.47	86401	0	78
2025.08.20	92525.53	93032.89	92235.67	92997.57	86400	0	78
2025.08.21	92997.63	93065.99	92561.44	93021.30	86400	0	78
2025.08.22	93021.36	93295.25	92960.24	93046.68	86400	0	78
2025.08.23	93046.74	93133.56	92618.40	92857.65	86400	0	78
2025.08.24	92857.71	93028.51	92635.64	92768.90	86399	0	78
2025.08.25	92768.96	93544.64	92685.98	93230.21	86401	0	78
2025.08.26	93230.27	93341.31	92341.62	92356.19	86400	0	78
2025.08.27	92356.25	92840.48	91954.54	92840.48	86400	0	78
2025.08.28	92840.54	93080.65	92228.19	92448.16	86400	0	78
2025.08.29	92448.22	92610.44	92134.45	92257.84	86400	0	78
2025.08.30	92257.90	92417.35	91476.13	91718.89	85872	0	78
2025.08.31	91718.95	91898.30	91037.25	91067.79	86371	0	78
2025.09.01	91067.85	91069.65	90370.60	90445.83	86400	0	78
2025.09.02	90445.89	91129.77	90418.58	91094.06	86400	0	78
2025.09.03	91094.12	91169.52	90736.04	91065.95	86400	0	78
2025.09.04	91066.01	91876.87	91014.04	91583.88	86400	0	78
2025.09.05	91583.94	92141.67	91583.94	91785.74	86401	0	78
2025.09.06	91785.80	92102.01	91730.77	91917.71	86400	0	78
2025.09.07	91917.77	92689.91	91771.44	92593.79	86400	0	78
2025.09.08	92593.85	92823.85	92007.36	92392.47	86400	0	78
2025.09.09	92392.53	92728.36	92127.61	92216.64	86400	0	78
2025.09.10	92216.70	92704.04	92213.80	92345.12	86401	0	78
2025.09.11	92345.18	92635.45	92151.68	92629.69	86400	0	78
2025.09.12	92629.75	92661.11	91896.03	92100.52	86400	0	78
2025.09.13	92100.58	92120.66	91712.97	91803.15	75219	0	78
2025.09.14	91803.21	92277.49	91679.85	91701.09	86114	0	78
2025.09.15	91701.15	92388.26	91701.15	92345.41	86400	0	78
2025.09.16	92345.47	92373.73	91629.59	91834.08	86401	0	78
2025.09.17	91834.14	92515.02	91762.42	92440.19	86400	0	78
2025.09.18	92440.25	92479.84	91633.14	91720.92	86401	0	78
2025.09.19	91720.98	92109.44	91630.58	91906.31	86400	0	78
2025.09.20	91906.37	91931.73	91613.42	91636.58	75730	0	78
2025.09.21	91636.64	91905.42	91464.80	91597.46	86146	0	78
2025.09.22	91597.52	91825.15	91454.90	91644.48	86401	0	78
2025.09.23	91644.54	91847.23	91410.91	91585.52	86400	0	78
2025.09.24	91585.58	92330.83	91547.15	91994.57	86400	0	78
2025.09.25	91994.63	92179.11	91467.40	91519.96	86400	0	78
2025.09.26	91520.02	91733.59	91304.41	91397.36	86400	0	78
2025.09.27	91397.42	91489.21	91078.57	91333.36	86388	0	78
2025.09.28	91333.42	91364.77	90754.82	90840.95	86399	0	78
2025.09.29	90841.01	90843.05	90471.59	90551.69	86400	0	78
2025.09.30	90551.75	90925.39	90296.93	90300.71	86400	0	78
2025.10.01	90300.77	90612.49	90170.65	90411.59	86401	0	78
2025.10.02	90411.65	90464.63	89943.67	90128.66	86400	0	78
2025.10.03	90128.72	90520.27	89923.88	90487.23	86400	0	78
2025.10.04	90487.29	91025.50	90386.11	90959.07	85821	0	78
2025.10.05	90959.13	91118.18	90674.70	90748.59	86338	0	78
2025.10.06	90748.65	91089.03	90384.36	90981.70	86399	0	78
2025.10.07	90981.76	91502.23	90916.00	91457.18	86400	0	78
2025.10.08	91457.24	91770.44	91171.39	91214.94	86400	0	78
2025.10.09	91215.00	91598.88	91154.08	91356.92	86401	0	78
2025.10.10	91356.98	91455.50	91101.73	91288.23	86400	0	78
2025.10.11	91288.29	91344.46	90829.92	90850.56	86400	0	78
2025.10.12	90850.62	91261.76	90777.63	91085.66	86261	0	78
2025.10.13	91085.72	91142.37	90095.85	90399.88	86400	0	78
2025.10.14	90399.94	90624.10	90172.34	90227.36	86400	0	78
2025.10.15	90227.42	90321.37	89952.44	90224.09	86401	0	78
2025.10.16	90224.15	90664.04	90076.97	90586.02	86400	0	78
2025.10.17	90586.08	90684.54	90118.50	90249.96	86400	0	78
2025.10.18	90250.02	90532.03	90125.28	90515.97	86400	0	78
2025.10.19	90516.03	90964.21	90305.44	90950.93	85160	0	78
2025.10.20	90950.99	91256.93	90829.12	91073.81	86401	0	78
2025.10.21	91073.87	91151.84	90828.03	90929.30	86400	0	78
2025.10.22	90929.36	91340.70	90659.20	90665.50	86400	0	78
2025.10.23	90665.56	90982.70	90600.60	90848.33	86400	0	78
2025.10.24	90848.39	90970.66	90399.48	90731.87	86400	0	78
2025.10.25	90731.93	91190.29	90546.80	90601.13	86401	0	78
2025.10.26	90601.19	90636.83	89985.62	90083.38	80309	0	78
2025.10.27	90083.44	90189.52	89783.19	90079.83	86401	0	78
2025.10.28	90079.89	90660.18	89886.48	90605.26	86400	0	78
2025.10.29	90605.32	90834.49	90481.13	90769.01	86400	0	78
2025.10.30	90769.07	90941.95	90609.12	90874.53	86400	0	78
2025.10.31	90874.59	91064.80	90549.35	90970.08	86401	0	78
2025.11.01	90970.14	91066.91	90581.32	90587.20	86385	0	78
2025.11.02	90587.26	91016.20	90484.59	90640.66	86337	0	78
2025.11.03	90640.72	90729.95	90364.98	90445.00	86399	0	78
2025.11.04	90445.06	91011.61	90192.65	91011.61	86400	0	78
2025.11.05	91011.67	91110.12	90621.44	91001.53	86401	0	78
2025.11.06	91001.59	91096.58	90731.77	90786.51	71429	0	78
