<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.02.12	93374.75	93374.75	92966.95	93198.12	86400	0	42
2025.02.13	93198.09	93202.87	92808.31	93057.58	86400	0	42
2025.02.14	93057.55	93341.05	92935.94	93324.48	86401	0	42
2025.02.15	93324.45	93598.73	93044.98	93590.99	86400	0	42
2025.02.16	93590.96	93944.13	93556.64	93893.97	86257	0	42
2025.02.17	93893.94	94295.98	93664.57	94088.98	86400	0	42
2025.02.18	94088.95	94293.76	94023.64	94089.29	86401	0	42
2025.02.19	94089.26	94303.73	94061.37	94097.93	86335	0	42
2025.02.20	94097.90	94383.07	93922.12	94376.68	86260	0	42
2025.02.21	94376.65	94494.27	94007.89	94007.89	86400	0	42
2025.02.22	94007.86	94389.90	93925.09	94333.83	86400	0	42
2025.02.23	94333.80	94575.78	94287.41	94444.63	86338	0	42
2025.02.24	94444.60	94672.52	94301.89	94612.01	86401	0	42
2025.02.25	94611.98	94722.20	94488.00	94530.17	86400	0	42
2025.02.26	94530.14	94756.48	94418.13	94418.13	86400	0	42
2025.02.27	94418.10	94861.98	94394.82	94792.81	86400	0	42
2025.02.28	94792.78	95034.80	94672.95	94841.17	86401	0	42
2025.03.01	94841.14	94938.64	94508.66	94932.40	86400	0	42
2025.03.02	94932.37	95259.57	94722.43	95197.04	86256	0	42
2025.03.03	95197.01	95512.62	95056.27	95512.44	86400	0	42
2025.03.04	95512.41	95512.41	94882.38	94940.10	86401	0	63
2025.03.05	94940.07	94983.32	94460.59	94761.01	86345	0	63
2025.03.06	94760.98	94862.74	94185.46	94185.46	86273	0	63
2025.03.07	94185.43	94270.37	93957.66	94241.77	86401	0	63
2025.03.08	94241.74	94506.13	94086.85	94097.16	86400	0	63
2025.03.09	94097.13	94193.69	93890.91	93964.62	86338	0	63
2025.03.10	93964.59	94175.07	93850.98	94006.35	86400	0	63
2025.03.11	94006.32	94192.27	93903.57	93956.40	86401	0	63
2025.03.12	93956.37	94169.38	93921.22	94104.58	86400	0	63
2025.03.13	94104.55	94199.22	93795.70	94136.92	86400	0	63
2025.03.14	94136.89	94169.05	93724.55	93724.55	86400	0	63
2025.03.15	93724.52	93836.82	93486.21	93486.61	86360	0	63
2025.03.16	93486.58	93498.73	93009.50	93052.84	86389	0	63
2025.03.17	93052.81	93052.81	92442.89	92549.36	86400	0	63
2025.03.18	92549.33	92970.55	92518.52	92910.72	86400	0	63
2025.03.19	92910.69	93405.40	92842.86	93377.66	86378	0	63
2025.03.20	93377.63	93606.34	93209.95	93529.61	86401	0	63
2025.03.21	93529.58	93763.26	93413.43	93515.29	86282	0	63
2025.03.22	93515.26	94144.77	93337.84	94033.77	86400	0	63
2025.03.23	94033.74	94557.14	93876.97	94362.29	86043	0	63
2025.03.24	94362.26	94898.30	94276.61	94610.52	86245	0	63
2025.03.25	94610.49	94805.66	94461.53	94505.53	85936	0	63
2025.03.26	94505.50	94854.33	94441.29	94783.71	86400	0	63
2025.03.27	94783.68	94950.72	94680.19	94835.54	86401	0	63
2025.03.28	94835.51	94870.79	94219.25	94252.53	86400	0	63
2025.03.29	94252.50	94278.02	93989.55	94147.55	86400	0	63
2025.03.30	94147.52	94254.70	93724.93	93938.97	80188	0	63
2025.03.31	93938.94	93940.42	93194.00	93206.64	86400	0	63
2025.04.01	93206.61	93303.36	92949.03	93203.85	86400	0	63
2025.04.02	93203.82	93594.45	93057.39	93525.01	86401	0	63
2025.04.03	93524.98	93576.42	93223.51	93487.33	86400	0	63
2025.04.04	93487.30	93560.64	93230.48	93470.22	86400	0	63
2025.04.05	93470.19	93470.19	93128.27	93389.17	86400	0	63
2025.04.06	93389.14	93593.09	93197.68	93266.39	86338	0	63
2025.04.07	93266.36	93495.51	93192.89	93477.79	86400	0	63
2025.04.08	93477.76	93477.76	93084.34	93253.86	86400	0	63
2025.04.09	93253.83	93411.56	93126.32	93350.44	86400	0	63
2025.04.10	93350.41	93653.81	93149.66	93166.77	86401	0	63
2025.04.11	93166.74	93586.17	93070.91	93418.32	86316	0	63
2025.04.12	93418.29	93775.32	93317.23	93601.13	86400	0	63
2025.04.13	93601.10	94289.46	93559.45	94210.87	86249	0	63
2025.04.14	94210.84	94568.07	94204.51	94553.60	86400	0	63
2025.04.15	94553.57	94675.83	94303.19	94508.67	86281	0	63
2025.04.16	94508.64	94644.47	94352.90	94459.84	86399	0	63
2025.04.17	94459.81	94534.87	94116.58	94209.83	86280	0	63
2025.04.18	94209.80	94432.39	94153.51	94405.81	86400	0	63
2025.04.19	94405.78	94817.82	94250.75	94734.73	86400	0	63
2025.04.20	94734.70	95280.76	94710.18	95253.51	86338	0	63
2025.04.21	95253.48	95304.30	95020.53	95170.40	86401	0	63
2025.04.22	95170.37	95182.52	94629.85	94826.30	86201	0	63
2025.04.23	94826.27	95015.16	94711.83	94752.73	86400	0	63
2025.04.24	94752.70	94945.37	94592.94	94654.63	86400	0	63
2025.04.25	94654.60	94731.17	94374.83	94446.50	86231	0	63
2025.04.26	94446.47	94730.23	94366.01	94583.96	86401	0	63
2025.04.27	94583.93	94803.88	94384.86	94472.76	86338	0	63
2025.04.28	94472.73	94547.49	94123.33	94269.55	86318	0	63
2025.04.29	94269.52	94650.66	94198.11	94503.52	86400	0	63
2025.04.30	94503.49	95116.49	94459.06	95055.60	86400	0	63
2025.05.01	95055.57	95162.15	94923.60	95023.55	86401	0	63
2025.05.02	95023.52	95297.13	94984.32	95023.84	86400	0	63
2025.05.03	95023.81	95160.69	94639.09	94815.12	86400	0	63
2025.05.04	94815.09	95248.52	94801.90	95129.38	86335	0	63
2025.05.05	95129.35	95212.12	94816.52	94906.77	86401	0	63
2025.05.06	94906.74	95360.31	94889.67	95216.66	86400	0	63
2025.05.07	95216.63	95307.71	94882.07	95107.08	86400	0	63
2025.05.08	95107.05	95333.69	94963.98	95193.50	86400	0	63
2025.05.09	95193.47	95193.47	94753.40	94807.12	86401	0	63
2025.05.10	94807.09	94816.40	94291.37	94404.88	86400	0	63
2025.05.11	94404.85	94787.76	94263.06	94632.10	86138	0	63
2025.05.12	94632.07	94710.25	94377.69	94644.56	86401	0	63
2025.05.13	94644.53	95026.11	94593.52	94805.85	86400	0	63
2025.05.14	94805.82	94981.97	94718.17	94788.25	86400	0	63
2025.05.15	94788.22	94952.52	94751.38	94822.64	86400	0	63
2025.05.16	94822.61	95245.81	94807.63	95096.09	86401	0	63
2025.05.17	95096.06	95436.71	95088.32	95194.23	86371	0	63
2025.05.18	95194.20	95198.04	94708.41	94920.75	86337	0	63
2025.05.19	94920.72	95033.18	94729.11	94753.78	86401	0	63
2025.05.20	94753.75	94924.16	94307.56	94436.52	86400	0	63
2025.05.21	94436.49	94810.43	94413.36	94615.40	86400	0	63
2025.05.22	94615.37	94894.32	94558.31	94818.49	86401	0	63
2025.05.23	94818.46	94849.15	94500.05	94629.40	86400	0	63
2025.05.24	94629.37	94805.85	94469.29	94634.37	86400	0	63
2025.05.25	94634.34	94680.56	94060.69	94147.39	86336	0	63
2025.05.26	94147.36	94261.36	93996.65	94191.76	86400	0	63
2025.05.27	94191.73	94358.81	94064.12	94224.72	86360	0	63
2025.05.28	94224.69	94411.22	94093.45	94379.11	86352	0	63
2025.05.29	94379.08	94742.63	94375.42	94509.65	86400	0	63
2025.05.30	94509.62	94779.22	94410.75	94586.10	86285	0	63
2025.05.31	94586.07	94626.20	94288.92	94371.82	86319	0	63
2025.06.01	94371.79	94918.15	94227.18	94906.87	86130	0	63
2025.06.02	94906.84	94974.25	94650.28	94797.34	86400	0	63
2025.06.03	94797.31	94906.49	94721.08	94778.24	86401	0	63
2025.06.04	94778.21	95009.84	94607.61	94853.13	86400	0	63
2025.06.05	94853.10	95056.05	94734.59	95004.34	86400	0	63
2025.06.06	95004.31	95281.78	94982.08	95218.99	86400	0	63
2025.06.07	95218.96	95402.05	94967.44	95144.68	86400	0	63
2025.06.08	95144.65	95144.65	94650.14	94839.88	86400	0	63
2025.06.09	94839.85	94997.21	94598.96	94820.94	86400	0	63
2025.06.10	94820.91	94913.05	94495.20	94608.02	86400	0	63
2025.06.11	94607.99	94931.07	94478.48	94850.66	86400	0	63
2025.06.12	94850.63	94974.54	94714.22	94971.54	86401	0	63
2025.06.13	94971.51	95459.38	94944.18	95409.34	86400	0	63
2025.06.14	95409.31	95409.31	95014.63	95324.85	86400	0	63
2025.06.15	95324.82	95534.46	95216.54	95317.89	85840	0	63
2025.06.16	95317.86	95991.30	95288.64	95858.39	86400	0	63
2025.06.17	95858.36	95956.82	95533.36	95804.11	86400	0	63
2025.06.18	95804.08	96114.70	95732.23	95817.35	86401	0	63
2025.06.19	95817.32	96030.21	95674.53	95977.00	86400	0	63
2025.06.20	95976.97	96109.70	95742.74	95878.34	86400	0	63
2025.06.21	95878.31	96050.52	95751.45	95886.33	86400	0	63
2025.06.22	95886.30	95972.14	95613.86	95747.67	86318	0	63
2025.06.23	95747.64	95835.81	95391.66	95475.54	86400	0	63
2025.06.24	95475.51	96127.92	95453.55	96104.57	86400	0	63
2025.06.25	96104.54	96361.35	95883.51	95883.51	86400	0	63
2025.06.26	95883.48	95904.70	95575.44	95655.33	86400	0	63
2025.06.27	95655.30	95781.32	95430.16	95511.35	86389	0	63
2025.06.28	95511.32	95565.40	95114.28	95176.14	86259	0	63
2025.06.29	95176.11	95256.34	94725.13	94799.23	86318	0	63
2025.06.30	94799.20	94845.99	94563.69	94706.76	86401	0	63
2025.07.01	94706.73	94931.24	94274.85	94274.85	86400	0	63
2025.07.02	94274.82	94306.36	94053.00	94116.50	86400	0	63
2025.07.03	94116.47	94363.39	94107.45	94178.98	86368	0	63
2025.07.04	94178.95	95053.73	94165.51	94983.27	86381	0	63
2025.07.05	94983.24	95107.74	94657.78	94665.39	86388	0	63
2025.07.06	94665.36	95153.94	94646.28	95012.91	86394	0	63
2025.07.07	95012.88	95073.71	94835.04	95009.28	86400	0	63
2025.07.08	95009.25	95125.62	94745.60	94814.09	86400	0	63
2025.07.09	94814.06	94875.09	94262.92	94300.35	86401	0	63
2025.07.10	94300.32	94392.97	94195.49	94364.48	86400	0	63
2025.07.11	94364.45	94769.79	94302.01	94619.61	86400	0	63
2025.07.12	94619.58	94813.23	94396.91	94436.14	86330	0	63
2025.07.13	94436.11	94605.33	94375.21	94514.44	86328	0	63
2025.07.14	94514.41	94825.28	94395.09	94683.85	86401	0	63
2025.07.15	94683.82	94716.27	94422.78	94664.59	86272	0	63
2025.07.16	94664.56	94703.01	94239.91	94345.50	86400	0	63
2025.07.17	94345.47	95123.29	94344.18	94887.31	86401	0	63
2025.07.18	94887.28	94945.92	94317.92	94380.86	86400	0	63
2025.07.19	94380.83	94446.22	94086.46	94133.43	86400	0	63
2025.07.20	94133.40	94224.51	93790.33	93853.62	86399	0	63
2025.07.21	93853.59	94049.08	93818.89	93911.37	86399	0	63
2025.07.22	93911.34	94395.98	93829.97	94375.49	86401	0	63
2025.07.23	94375.46	94677.92	94356.33	94537.90	86400	0	63
2025.07.24	94537.87	94544.03	93954.73	93954.73	86400	0	63
2025.07.25	93954.70	94110.42	93516.70	93516.70	86400	0	63
2025.07.26	93516.67	93639.61	92971.54	93111.52	86401	0	63
2025.07.27	93111.49	93285.04	92955.18	93229.49	86400	0	63
2025.07.28	93229.46	93333.10	92982.60	93240.67	86400	0	63
2025.07.29	93240.64	93431.71	93034.00	93325.92	86400	0	63
2025.07.30	93325.89	93853.98	93230.28	93842.04	86400	0	63
2025.07.31	93842.01	94194.16	93805.53	94048.65	86401	0	63
2025.08.01	94048.62	94299.90	93768.50	94274.94	86400	0	63
2025.08.02	94274.91	94366.95	94072.73	94339.87	86400	0	63
2025.08.03	94339.84	94430.97	94122.40	94318.85	86262	0	63
2025.08.04	94318.82	94329.14	93897.53	94020.97	86399	0	63
2025.08.05	94020.94	94275.36	93939.91	94253.79	86401	0	63
2025.08.06	94253.76	94280.94	94059.63	94194.33	86400	0	63
2025.08.07	94194.30	94215.06	93803.33	93811.22	86400	0	63
2025.08.08	93811.19	94158.85	93707.40	94018.95	86400	0	63
2025.08.09	94018.92	94159.67	93816.50	93885.16	86400	0	63
2025.08.10	93885.13	94067.80	93503.09	93792.85	86338	0	63
2025.08.11	93792.82	93851.51	93519.68	93674.07	86400	0	63
2025.08.12	93674.04	93678.40	93314.63	93400.71	86400	0	63
2025.08.13	93400.68	93550.51	93314.68	93463.42	86400	0	63
2025.08.14	93463.39	93805.96	93457.99	93572.19	86401	0	63
2025.08.15	93572.16	93784.30	93494.20	93695.24	86400	0	63
2025.08.16	93695.21	93740.30	93355.22	93360.28	86388	0	63
2025.08.17	93360.25	93382.39	92761.92	92788.59	86240	0	63
2025.08.18	92788.56	92788.56	92140.97	92343.48	86399	0	63
2025.08.19	92343.45	92624.86	92197.07	92435.99	86401	0	63
2025.08.20	92435.96	92673.78	92431.79	92475.73	86400	0	63
2025.08.21	92475.70	92732.42	92433.82	92652.81	86400	0	63
2025.08.22	92652.78	92705.45	92235.11	92315.89	86400	0	63
2025.08.23	92315.86	92539.49	92150.72	92451.74	86400	0	63
2025.08.24	92451.71	92617.47	92174.58	92288.31	86399	0	63
2025.08.25	92288.28	92610.28	92197.17	92338.07	86401	0	63
2025.08.26	92338.04	92458.30	92165.31	92204.70	86400	0	63
2025.08.27	92204.67	92242.83	91657.41	91694.89	86400	0	63
2025.08.28	91694.86	91772.14	91543.98	91688.23	86400	0	63
2025.08.29	91688.20	91902.42	91519.85	91841.35	86400	0	63
2025.08.30	91841.32	91864.15	91668.42	91737.19	85872	0	63
2025.08.31	91737.16	91952.84	91627.46	91729.16	86369	0	63
2025.09.01	91729.13	91800.06	91182.28	91214.59	86400	0	63
2025.09.02	91214.56	91735.08	91133.49	91691.88	86400	0	63
2025.09.03	91691.85	91881.92	91353.92	91469.29	86400	0	63
2025.09.04	91469.26	91740.22	91433.99	91620.22	86400	0	63
2025.09.05	91620.19	91620.19	90924.22	91002.86	86401	0	63
2025.09.06	91002.83	91382.74	90893.14	91272.00	86400	0	63
2025.09.07	91271.97	91275.61	91019.67	91062.08	86400	0	63
2025.09.08	91062.05	91115.01	90328.80	90399.03	86400	0	63
2025.09.09	90399.00	90536.38	90246.23	90299.85	86400	0	63
2025.09.10	90299.82	90489.45	90074.46	90398.84	86401	0	63
2025.09.11	90398.81	90758.97	90391.85	90721.23	86400	0	63
2025.09.12	90721.20	90978.04	90695.42	90941.24	86400	0	63
2025.09.13	90941.21	91253.86	90915.42	91252.84	75219	0	63
2025.09.14	91252.81	91608.74	91242.38	91535.64	86063	0	63
2025.09.15	91535.61	91696.59	91422.90	91678.68	86400	0	63
2025.09.16	91678.65	91873.13	91539.33	91706.84	86401	0	63
2025.09.17	91706.81	91818.47	91424.84	91755.29	86400	0	63
2025.09.18	91755.26	91902.16	91596.02	91651.33	86401	0	63
2025.09.19	91651.30	92091.15	91551.54	91899.45	86400	0	63
2025.09.20	91899.42	92179.87	91846.98	91900.33	75730	0	63
2025.09.21	91900.30	92125.93	91693.41	91732.80	86143	0	63
2025.09.22	91732.77	91733.73	91312.66	91351.76	86401	0	63
2025.09.23	91351.73	91734.17	91333.45	91628.48	86400	0	63
2025.09.24	91628.45	91805.09	91099.24	91149.22	86400	0	63
2025.09.25	91149.19	91482.75	91033.74	91458.19	86400	0	63
2025.09.26	91458.16	91578.91	91199.47	91342.47	86400	0	63
2025.09.27	91342.44	91416.47	91064.14	91074.46	86387	0	63
2025.09.28	91074.43	91611.23	91053.94	91529.84	86399	0	63
2025.09.29	91529.81	91843.56	91514.54	91587.65	86400	0	63
2025.09.30	91587.62	91661.07	91322.36	91459.04	86400	0	63
2025.10.01	91459.01	91502.51	91291.64	91349.14	86401	0	63
2025.10.02	91349.11	91832.34	91195.86	91566.52	86400	0	63
2025.10.03	91566.49	91898.57	91522.31	91522.31	86400	0	63
2025.10.04	91522.28	91677.29	91283.88	91550.02	85821	0	63
2025.10.05	91549.99	91576.49	91220.93	91472.58	86338	0	63
2025.10.06	91472.55	91616.20	91314.67	91314.67	86399	0	63
2025.10.07	91314.64	91430.29	91071.12	91105.68	86400	0	63
2025.10.08	91105.65	91256.53	91009.31	91052.41	86400	0	63
2025.10.09	91052.38	91245.04	90981.55	91198.19	86401	0	63
2025.10.10	91198.16	91374.51	90936.55	91218.68	86400	0	63
2025.10.11	91218.65	91397.63	91068.57	91126.18	86400	0	63
2025.10.12	91126.15	91482.55	91077.15	91333.28	86259	0	63
2025.10.13	91333.25	91405.81	90841.52	90841.52	86400	0	63
2025.10.14	90841.49	91041.15	90592.10	90999.24	86400	0	63
2025.10.15	90999.21	91210.81	90835.42	90915.94	86401	0	63
2025.10.16	90915.91	90975.04	90667.65	90734.58	86400	0	63
2025.10.17	90734.55	90961.99	90427.51	90431.33	86400	0	63
2025.10.18	90431.30	90692.63	90325.58	90561.90	86400	0	63
2025.10.19	90561.87	91015.89	90505.79	90996.87	85164	0	63
2025.10.20	90996.84	91360.21	90906.76	91210.13	86401	0	63
2025.10.21	91210.10	91388.81	91130.83	91198.79	86400	0	63
2025.10.22	91198.76	91262.99	91015.57	91156.99	86400	0	63
2025.10.23	91156.96	91429.89	91031.67	91401.60	86400	0	63
2025.10.24	91401.57	91527.47	91195.29	91295.55	86400	0	63
2025.10.25	91295.52	91706.16	91260.04	91568.14	86401	0	63
2025.10.26	91568.11	92012.10	91516.54	91992.75	80307	0	63
2025.10.27	91992.72	92356.86	91910.03	92044.41	86401	0	63
2025.10.28	92044.38	92046.33	91343.70	91462.27	86400	0	63
2025.10.29	91462.24	91694.44	91299.61	91467.65	86400	0	63
2025.10.30	91467.62	91668.13	91242.14	91495.30	86400	0	63
2025.10.31	91495.27	91542.76	91278.04	91391.07	86401	0	63
2025.11.01	91391.04	91549.80	91291.59	91385.32	86385	0	63
2025.11.02	91385.29	92245.46	91301.17	92115.71	86336	0	63
2025.11.03	92115.68	92216.26	91745.73	92212.81	86399	0	63
2025.11.04	92212.78	92297.04	92026.27	92143.20	86400	0	63
2025.11.05	92143.17	92436.26	91963.50	92318.11	86401	0	63
2025.11.06	92318.08	92615.81	92287.63	92474.23	73893	0	63
