<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.02.11	95862.71	96277.11	95859.53	95899.78	86400	0	52
2025.02.12	95899.72	96108.27	95703.64	96034.73	86400	0	52
2025.02.13	96034.67	96091.74	95260.46	95484.58	86400	0	52
2025.02.14	95484.52	95962.64	95415.45	95806.90	86401	0	52
2025.02.15	95806.84	96087.81	95571.20	95732.34	86400	0	52
2025.02.16	95732.28	95900.23	95198.39	95306.63	86257	0	52
2025.02.17	95306.57	95491.31	95101.25	95252.68	86400	0	52
2025.02.18	95252.62	95422.49	94942.56	95111.11	86401	0	52
2025.02.19	95111.05	95152.80	94665.30	94926.59	86308	0	52
2025.02.20	94926.53	95064.95	94523.68	94772.33	86260	0	52
2025.02.21	94772.27	95456.94	94703.21	95270.54	86400	0	52
2025.02.22	95270.48	95661.93	95169.70	95647.18	86400	0	52
2025.02.23	95647.12	96445.13	95603.50	96344.07	86338	0	52
2025.02.24	96344.01	96436.65	95958.11	96147.84	86401	0	52
2025.02.25	96147.78	96219.24	95130.95	95154.33	86400	0	52
2025.02.26	95154.27	95190.56	94662.38	94740.97	86400	0	52
2025.02.27	94740.91	94845.34	94487.86	94489.08	86400	0	52
2025.02.28	94489.02	94761.85	94113.36	94635.07	86401	0	52
2025.03.01	94635.01	95637.48	94553.83	95253.10	86400	0	52
2025.03.02	95253.04	95689.79	95106.93	95591.12	86256	0	52
2025.03.03	95591.06	96034.72	95473.82	95949.30	86400	0	52
2025.03.04	95949.24	96645.78	95715.02	96543.89	86401	0	78
2025.03.05	96543.83	96900.54	96441.38	96868.94	86345	0	78
2025.03.06	96868.88	96868.88	96081.31	96361.65	86273	0	78
2025.03.07	96361.59	96593.11	96153.87	96490.48	86401	0	78
2025.03.08	96490.42	96707.76	96407.90	96519.57	86400	0	78
2025.03.09	96519.51	96879.88	96283.55	96755.54	86338	0	78
2025.03.10	96755.48	96856.70	96322.76	96420.00	86400	0	78
2025.03.11	96419.94	96572.93	96150.60	96512.56	86401	0	78
2025.03.12	96512.50	96608.95	96145.91	96285.18	86400	0	78
2025.03.13	96285.12	97049.95	96255.48	97045.81	86400	0	78
2025.03.14	97045.75	97045.75	96287.29	96907.12	86400	0	78
2025.03.15	96907.06	96925.58	96451.54	96773.52	86360	0	78
2025.03.16	96773.46	97287.70	96582.38	97177.66	86360	0	78
2025.03.17	97177.60	97368.81	96984.93	97298.61	86400	0	78
2025.03.18	97298.55	97957.06	97275.80	97941.98	86400	0	78
2025.03.19	97941.92	97968.24	97590.60	97782.55	86382	0	78
2025.03.20	97782.49	97979.28	97293.77	97293.77	86401	0	78
2025.03.21	97293.71	97919.84	97285.61	97903.16	86282	0	78
2025.03.22	97903.10	98418.68	97868.93	98380.14	86400	0	78
2025.03.23	98380.08	98706.47	98128.59	98221.45	86010	0	78
2025.03.24	98221.39	98629.27	98002.56	98550.45	86245	0	78
2025.03.25	98550.39	98607.03	98237.58	98433.04	85641	0	78
2025.03.26	98432.98	98479.96	98074.85	98305.73	86400	0	78
2025.03.27	98305.67	98489.06	98041.16	98234.78	86401	0	78
2025.03.28	98234.72	98736.16	98128.07	98317.09	86400	0	78
2025.03.29	98317.03	98400.69	97681.01	97760.39	86400	0	78
2025.03.30	97760.33	98586.89	97716.90	98580.11	80188	0	78
2025.03.31	98580.05	98798.15	98417.21	98788.31	86400	0	78
2025.04.01	98788.25	99074.75	98373.03	99010.71	86400	0	78
2025.04.02	99010.65	99231.22	98909.83	99021.61	86401	0	78
2025.04.03	99021.55	99561.72	98877.50	99461.01	86400	0	78
2025.04.04	99460.95	100133.08	99399.09	99865.98	86400	0	78
2025.04.05	99865.92	99878.21	99332.55	99596.53	86400	0	78
2025.04.06	99596.47	100026.27	99529.78	99965.19	86338	0	78
2025.04.07	99965.13	99970.54	99185.25	99451.84	86400	0	78
2025.04.08	99451.78	99690.98	99007.24	99153.88	86400	0	78
2025.04.09	99153.82	99337.66	98904.45	98990.04	86400	0	78
2025.04.10	98989.98	99867.85	98951.32	99759.46	86401	0	78
2025.04.11	99759.40	100072.48	99648.00	99657.60	86316	0	78
2025.04.12	99657.54	100418.18	99646.38	100112.03	86400	0	78
2025.04.13	100111.97	100370.20	99815.96	100247.15	86248	0	78
2025.04.14	100247.09	100392.85	99954.97	100172.06	86400	0	78
2025.04.15	100172.00	100267.30	99581.56	99583.44	86281	0	78
2025.04.16	99583.38	99904.79	99507.18	99616.92	86399	0	78
2025.04.17	99616.86	99686.84	99130.60	99273.42	86280	0	78
2025.04.18	99273.36	99691.45	99108.11	99221.19	86400	0	78
2025.04.19	99221.13	99422.45	99042.41	99274.55	86400	0	78
2025.04.20	99274.49	99312.04	98712.06	98863.11	86338	0	78
2025.04.21	98863.05	99586.84	98761.27	99515.42	86401	0	78
2025.04.22	99515.36	99543.63	98871.68	99024.28	86205	0	78
2025.04.23	99024.22	99054.09	98368.88	98940.52	86400	0	78
2025.04.24	98940.46	99418.03	98826.06	98958.37	86400	0	78
2025.04.25	98958.31	99396.19	98674.88	98706.96	86231	0	78
2025.04.26	98706.90	99190.90	98463.58	98653.43	86401	0	78
2025.04.27	98653.37	98738.80	98239.18	98535.05	86338	0	78
2025.04.28	98534.99	98699.42	98070.77	98251.66	86318	0	78
2025.04.29	98251.60	98451.38	97990.80	98012.11	86400	0	78
2025.04.30	98012.05	98021.79	97609.15	97825.32	86400	0	78
2025.05.01	97825.26	97892.20	96615.43	96943.38	86401	0	78
2025.05.02	96943.32	97204.48	96757.97	96765.02	86400	0	78
2025.05.03	96764.96	96837.86	96453.24	96674.90	86400	0	78
2025.05.04	96674.84	96803.74	96489.84	96558.55	86335	0	78
2025.05.05	96558.49	97058.76	96543.97	96845.10	86401	0	78
2025.05.06	96845.04	96923.76	96108.84	96248.16	86400	0	78
2025.05.07	96248.10	96996.14	96220.05	96866.31	86400	0	78
2025.05.08	96866.25	96866.25	96246.20	96565.66	86400	0	78
2025.05.09	96565.60	97411.13	96250.54	97400.55	86401	0	78
2025.05.10	97400.49	97778.24	97303.18	97514.11	86400	0	78
2025.05.11	97514.05	97740.80	97374.06	97502.74	86138	0	78
2025.05.12	97502.68	97796.81	97208.15	97397.20	86401	0	78
2025.05.13	97397.14	97409.21	96902.13	96909.73	86400	0	78
2025.05.14	96909.67	97384.16	96877.19	97290.21	86400	0	78
2025.05.15	97290.15	97400.88	96218.69	96304.67	86400	0	78
2025.05.16	96304.61	96716.57	96093.45	96606.73	86401	0	78
2025.05.17	96606.67	96799.54	95945.11	96079.10	86371	0	78
2025.05.18	96079.04	96299.49	95879.92	96252.07	86337	0	78
2025.05.19	96252.01	96826.31	96033.11	96730.38	86401	0	78
2025.05.20	96730.32	97279.67	96557.59	97161.72	86400	0	78
2025.05.21	97161.66	97499.27	97138.35	97408.18	86400	0	78
2025.05.22	97408.12	97408.12	96693.97	96804.08	86401	0	78
2025.05.23	96804.02	97180.67	96683.17	96726.85	86400	0	78
2025.05.24	96726.79	97097.83	96618.57	97034.60	86400	0	78
2025.05.25	97034.54	97264.55	96792.81	96994.93	86336	0	78
2025.05.26	96994.87	97482.81	96913.49	96913.49	86400	0	78
2025.05.27	96913.43	97829.78	96774.24	97593.61	86360	0	78
2025.05.28	97593.55	97691.48	97221.95	97624.66	86352	0	78
2025.05.29	97624.60	97777.56	97418.51	97715.95	86400	0	78
2025.05.30	97715.89	98528.85	97645.72	98333.40	86285	0	78
2025.05.31	98333.34	98392.02	97735.28	98136.09	86320	0	78
2025.06.01	98136.03	98324.44	97771.41	98318.80	86130	0	78
2025.06.02	98318.74	98941.55	98247.23	98752.52	86400	0	78
2025.06.03	98752.46	98805.00	98070.92	98263.44	86401	0	78
2025.06.04	98263.38	98592.82	98248.25	98482.19	86400	0	78
2025.06.05	98482.13	98598.76	97615.29	97653.73	86400	0	78
2025.06.06	97653.67	98032.50	97613.41	97851.86	86400	0	78
2025.06.07	97851.80	98522.61	97757.00	98411.69	86400	0	78
2025.06.08	98411.63	98575.88	98218.47	98308.82	86400	0	78
2025.06.09	98308.76	98447.31	97744.89	97778.84	86400	0	78
2025.06.10	97778.78	98018.90	97633.36	97973.30	86400	0	78
2025.06.11	97973.24	98656.08	97853.21	98624.58	86400	0	78
2025.06.12	98624.52	99377.31	98507.34	98983.53	86401	0	78
2025.06.13	98983.47	99270.79	98617.94	98683.21	86400	0	78
2025.06.14	98683.15	99061.68	98084.23	98180.16	86400	0	78
2025.06.15	98180.10	98199.67	97564.17	97625.20	85840	0	78
2025.06.16	97625.14	98066.44	97499.76	97920.65	86400	0	78
2025.06.17	97920.59	98386.94	97854.97	98208.19	86400	0	78
2025.06.18	98208.13	99096.32	98179.11	99038.07	86401	0	78
2025.06.19	99038.01	99156.77	98396.01	98704.68	86400	0	78
2025.06.20	98704.62	98877.53	98394.82	98497.78	86400	0	78
2025.06.21	98497.72	99100.78	98489.02	98923.92	86400	0	78
2025.06.22	98923.86	99142.96	98728.51	98811.48	86318	0	78
2025.06.23	98811.42	99277.08	98554.82	98955.39	86400	0	78
2025.06.24	98955.33	99077.26	98402.12	98434.40	86400	0	78
2025.06.25	98434.34	98631.81	98193.99	98459.39	86400	0	78
2025.06.26	98459.33	98471.09	98016.35	98386.18	86401	0	78
2025.06.27	98386.12	98782.47	98056.48	98593.13	86400	0	78
2025.06.28	98593.07	99370.67	98467.66	99305.71	86259	0	78
2025.06.29	99305.65	99410.30	99068.45	99290.78	86318	0	78
2025.06.30	99290.72	99460.22	99099.55	99202.38	86401	0	78
2025.07.01	99202.32	99786.85	99151.35	99762.69	86400	0	78
2025.07.02	99762.63	100235.49	99536.45	99536.45	86400	0	78
2025.07.03	99536.39	100139.69	99504.89	99868.74	86391	0	78
2025.07.04	99868.68	99968.59	99487.95	99493.89	86401	0	78
2025.07.05	99493.83	99493.83	99032.08	99185.58	86388	0	78
2025.07.06	99185.52	99501.38	99045.87	99235.30	86394	0	78
2025.07.07	99235.24	99343.81	98633.70	98714.63	86400	0	78
2025.07.08	98714.57	99150.29	98560.81	99050.00	86400	0	78
2025.07.09	99049.94	99447.97	98511.70	99418.81	86401	0	78
2025.07.10	99418.75	99851.27	99264.92	99521.66	86400	0	78
2025.07.11	99521.60	99721.97	99337.27	99517.17	86400	0	78
2025.07.12	99517.11	99764.97	98772.08	98968.23	86330	0	78
2025.07.13	98968.17	99944.44	98807.72	99736.03	86328	0	78
2025.07.14	99735.97	99982.36	99482.62	99672.20	86401	0	78
2025.07.15	99672.14	99882.45	99457.63	99606.22	86272	0	78
2025.07.16	99606.16	99680.31	99284.78	99295.52	86400	0	78
2025.07.17	99295.46	100037.31	99265.58	99988.53	86401	0	78
2025.07.18	99988.47	100312.78	99923.65	100013.64	86400	0	78
2025.07.19	100013.58	100163.25	99417.57	99482.23	86400	0	78
2025.07.20	99482.17	99854.81	99273.23	99609.38	86399	0	78
2025.07.21	99609.32	99923.07	99394.51	99698.96	86399	0	78
2025.07.22	99698.90	99884.79	99469.29	99584.44	86401	0	78
2025.07.23	99584.38	99827.63	99422.27	99761.48	86400	0	78
2025.07.24	99761.42	100527.76	99632.87	100513.05	86400	0	78
2025.07.25	100512.99	100914.74	100415.30	100590.90	86400	0	78
2025.07.26	100590.84	100771.61	100149.89	100362.66	86401	0	78
2025.07.27	100362.60	100658.56	100225.61	100521.56	86400	0	78
2025.07.28	100521.50	100635.08	100168.55	100366.94	86400	0	78
2025.07.29	100366.88	100744.94	100296.00	100433.31	86400	0	78
2025.07.30	100433.25	100669.13	100258.91	100514.93	86400	0	78
2025.07.31	100514.87	100693.70	100320.01	100420.20	86401	0	78
2025.08.01	100420.14	100805.40	100328.23	100722.89	86400	0	78
2025.08.02	100722.83	101126.93	100676.91	101113.01	86400	0	78
2025.08.03	101112.95	101662.68	100915.96	101598.92	86262	0	78
2025.08.04	101598.86	101802.02	101367.11	101393.44	86399	0	78
2025.08.05	101393.38	101532.57	101171.43	101391.10	86401	0	78
2025.08.06	101391.04	102025.30	101251.53	101942.14	86400	0	78
2025.08.07	101942.08	102723.61	101770.96	102688.76	86400	0	78
2025.08.08	102688.70	103135.98	102619.23	102877.93	86400	0	78
2025.08.09	102877.87	103411.91	102644.01	103270.88	86400	0	78
2025.08.10	103270.82	103435.86	102919.26	103185.34	86338	0	78
2025.08.11	103185.28	103539.47	103116.83	103501.78	86400	0	78
2025.08.12	103501.72	103629.98	103219.10	103299.61	86400	0	78
2025.08.13	103299.55	103536.82	103188.58	103478.44	86400	0	78
2025.08.14	103478.38	103984.56	103371.71	103392.24	86401	0	78
2025.08.15	103392.18	103863.69	103249.22	103386.25	86400	0	78
2025.08.16	103386.19	103408.82	102609.79	102666.96	86388	0	78
2025.08.17	102666.90	102729.33	101569.84	101713.72	86242	0	78
2025.08.18	101713.66	101803.33	101390.68	101726.69	86399	0	78
2025.08.19	101726.63	101732.33	101171.74	101171.74	86401	0	78
2025.08.20	101171.68	101832.36	101118.56	101708.54	86400	0	78
2025.08.21	101708.48	102334.00	101496.93	102189.09	86400	0	78
2025.08.22	102189.03	102676.00	102172.59	102374.35	86400	0	78
2025.08.23	102374.29	102474.61	102151.22	102368.05	86400	0	78
2025.08.24	102367.99	102602.59	102119.81	102286.58	86399	0	78
2025.08.25	102286.52	102911.81	102221.48	102679.03	86401	0	78
2025.08.26	102678.97	102821.05	102285.70	102421.93	86400	0	78
2025.08.27	102421.87	102547.59	102027.38	102105.34	86400	0	78
2025.08.28	102105.28	102322.97	101990.30	102059.03	86400	0	78
2025.08.29	102058.97	102136.11	101385.45	101398.76	86400	0	78
2025.08.30	101398.70	101584.17	101065.15	101384.17	85872	0	78
2025.08.31	101384.11	101762.96	101290.49	101761.16	86378	0	78
2025.09.01	101761.10	101960.22	101461.22	101837.82	86400	0	78
2025.09.02	101837.76	101838.23	101294.19	101415.30	86400	0	78
2025.09.03	101415.24	101463.63	100847.32	101223.12	86400	0	78
2025.09.04	101223.06	101964.09	101047.57	101853.84	86400	0	78
2025.09.05	101853.78	101865.36	101434.97	101688.39	86401	0	78
2025.09.06	101688.33	102147.19	101550.19	102147.19	86400	0	78
2025.09.07	102147.13	102427.69	101915.96	102231.79	86399	0	78
2025.09.08	102231.73	102430.46	101715.34	101945.39	86400	0	78
2025.09.09	101945.33	102885.68	101931.00	102790.72	86400	0	78
2025.09.10	102790.66	103578.63	102724.60	103359.10	86401	0	78
2025.09.11	103359.04	103441.42	102871.51	103199.76	86400	0	78
2025.09.12	103199.70	103693.14	103038.63	103376.69	86400	0	78
2025.09.13	103376.63	103449.39	102777.05	102778.09	75219	0	78
2025.09.14	102778.03	103425.97	102745.89	103173.48	86063	0	78
2025.09.15	103173.42	103309.15	102924.92	103306.57	86400	0	78
2025.09.16	103306.51	103544.05	103137.79	103328.95	86401	0	78
2025.09.17	103328.89	103400.82	102537.51	102625.89	86400	0	78
2025.09.18	102625.83	102711.54	102308.95	102588.69	86401	0	78
2025.09.19	102588.63	102695.11	102234.28	102530.00	86400	0	78
2025.09.20	102529.94	102813.64	102354.86	102581.93	75730	0	78
2025.09.21	102581.87	102605.40	102061.38	102209.89	86143	0	78
2025.09.22	102209.83	102748.93	102099.02	102685.68	86401	0	78
2025.09.23	102685.62	102872.31	102303.83	102383.00	86400	0	78
2025.09.24	102382.94	102441.94	102012.29	102422.26	86400	0	78
2025.09.25	102422.20	102693.82	102212.75	102346.22	86400	0	78
2025.09.26	102346.16	102434.09	101564.80	101892.80	86400	0	78
2025.09.27	101892.74	102517.08	101606.99	102133.58	86387	0	78
2025.09.28	102133.52	102602.98	101939.25	102589.03	86399	0	78
2025.09.29	102588.97	103073.19	102535.09	103034.78	86400	0	78
2025.09.30	103034.72	103228.15	102786.62	103027.15	86400	0	78
2025.10.01	103027.09	103130.39	102608.87	103015.07	86401	0	78
2025.10.02	103015.01	103391.23	102873.97	103198.62	86400	0	78
2025.10.03	103198.56	103465.09	103040.88	103117.83	86400	0	78
2025.10.04	103117.77	103364.81	102686.07	102780.39	85821	0	78
2025.10.05	102780.33	103115.01	102615.26	102958.19	86338	0	78
2025.10.06	102958.13	103522.33	102814.47	103155.25	86399	0	78
2025.10.07	103155.19	103304.63	102823.34	103170.31	86400	0	78
2025.10.08	103170.25	103175.77	102558.63	102659.75	86400	0	78
2025.10.09	102659.69	103111.37	102643.68	103109.33	86401	0	78
2025.10.10	103109.27	103489.82	102723.95	103360.96	86400	0	78
2025.10.11	103360.90	103511.59	102842.25	102924.68	86400	0	78
2025.10.12	102924.62	103149.90	102739.83	102966.27	86259	0	78
2025.10.13	102966.21	103414.83	102912.63	103243.34	86400	0	78
2025.10.14	103243.28	103578.29	103109.40	103506.13	86400	0	78
2025.10.15	103506.07	103835.97	103236.79	103775.48	86401	0	78
2025.10.16	103775.42	104261.80	103589.44	104175.48	86400	0	78
2025.10.17	104175.42	104345.38	103878.13	104207.36	86400	0	78
2025.10.18	104207.30	104311.65	103843.96	104156.05	86400	0	78
2025.10.19	104155.99	104695.50	103752.58	104592.15	85162	0	78
2025.10.20	104592.09	104831.65	104506.61	104618.50	86401	0	78
2025.10.21	104618.44	104833.75	104173.29	104794.31	86400	0	78
2025.10.22	104794.25	105091.16	104714.48	104921.47	86400	0	78
2025.10.23	104921.41	105273.21	104437.63	105242.15	86400	0	78
2025.10.24	105242.09	105413.48	105131.24	105274.93	86400	0	78
2025.10.25	105274.87	105408.51	104790.60	105350.67	86401	0	78
2025.10.26	105350.61	105379.55	105020.26	105286.71	80307	0	78
2025.10.27	105286.65	105377.35	104958.71	105026.58	86401	0	78
2025.10.28	105026.52	105517.78	104929.03	105281.78	86400	0	78
2025.10.29	105281.72	105793.23	105098.34	105551.69	86400	0	78
2025.10.30	105551.63	105876.48	105407.79	105831.26	86400	0	78
2025.10.31	105831.20	106544.92	105829.64	106400.37	86401	0	78
2025.11.01	106400.31	106636.01	106071.34	106216.65	86385	0	78
2025.11.02	106216.59	106438.76	106021.35	106214.60	86336	0	78
2025.11.03	106214.54	106264.35	105880.56	105998.91	86399	0	78
2025.11.04	105998.85	106735.80	105981.63	106308.35	86400	0	78
2025.11.05	106308.29	106312.17	105782.77	106097.90	86401	0	78
2025.11.06	106097.84	106113.38	105686.36	105917.87	73701	0	78
