<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.08.13	105893.82	105931.74	105549.23	105888.44	86400	0	96
2025.08.14	105888.48	106030.98	105066.52	105180.78	86401	0	96
2025.08.15	105180.82	105462.61	104495.96	104673.70	86400	0	96
2025.08.16	104673.74	104961.52	104468.09	104961.52	86388	0	96
2025.08.17	104961.56	105045.90	104238.25	104299.11	86242	0	96
2025.08.18	104299.15	105130.17	104299.15	105092.17	86399	0	96
2025.08.19	105092.21	105345.39	105009.21	105158.36	86401	0	96
2025.08.20	105158.40	105464.52	105025.93	105163.97	86400	0	96
2025.08.21	105164.01	105483.96	104953.37	105367.87	86400	0	96
2025.08.22	105367.91	105562.50	105231.43	105317.39	86400	0	96
2025.08.23	105317.43	105364.23	104418.54	104720.45	86400	0	96
2025.08.24	104720.49	104855.92	104400.83	104717.72	86399	0	96
2025.08.25	104717.76	105546.44	104446.77	105335.61	86401	0	96
2025.08.26	105335.65	105516.53	104983.68	105440.19	86400	0	96
2025.08.27	105440.23	105547.94	104855.92	105028.06	86400	0	96
2025.08.28	105028.10	105098.36	104776.00	105018.01	86400	0	96
2025.08.29	105018.05	105367.13	104840.13	105199.09	86400	0	96
2025.08.30	105199.13	105267.09	104771.12	104846.48	85872	0	96
2025.08.31	104846.52	105095.45	104622.46	104991.41	86369	0	96
2025.09.01	104991.45	105104.31	104735.63	104876.40	86400	0	96
2025.09.02	104876.44	105009.45	104362.99	104941.43	86400	0	96
2025.09.03	104941.47	105217.25	104732.03	105096.52	86400	0	96
2025.09.04	105096.56	105573.36	104975.51	105230.22	86400	0	96
2025.09.05	105230.26	105326.10	104221.31	104289.75	86401	0	96
2025.09.06	104289.79	104584.12	104146.74	104165.94	86400	0	96
2025.09.07	104165.98	104269.89	103746.39	103769.55	86400	0	96
2025.09.08	103769.59	103922.66	103258.45	103569.00	86400	0	96
2025.09.09	103569.04	104029.76	103530.33	103811.91	86400	0	96
2025.09.10	103811.95	104049.78	103574.05	103750.53	86401	0	96
2025.09.11	103750.57	104089.16	103562.04	103575.52	86400	0	96
2025.09.12	103575.56	103942.44	103201.51	103884.38	86400	0	96
2025.09.13	103884.42	103978.29	103155.19	103157.19	75218	0	96
2025.09.14	103157.23	103244.02	102710.10	102935.44	86110	0	96
2025.09.15	102935.48	103316.61	102746.63	102893.10	86400	0	96
2025.09.16	102893.14	103086.13	102657.94	102868.78	86401	0	96
2025.09.17	102868.82	103616.76	102751.16	103452.32	86400	0	96
2025.09.18	103452.36	103727.70	103184.99	103190.99	86401	0	96
2025.09.19	103191.03	103598.12	103045.80	103073.04	86400	0	96
2025.09.20	103073.08	103464.99	103072.43	103320.82	75730	0	96
2025.09.21	103320.86	103620.15	103071.31	103121.91	86143	0	96
2025.09.22	103121.95	103500.51	103070.56	103253.99	86401	0	96
2025.09.23	103254.03	103478.89	102736.15	102899.43	86400	0	96
2025.09.24	102899.47	103211.46	102828.61	103138.93	86400	0	96
2025.09.25	103138.97	103351.70	102329.64	102608.54	86400	0	96
2025.09.26	102608.58	103209.43	102557.73	102909.04	86400	0	96
2025.09.27	102909.08	103032.43	102490.91	102577.97	86387	0	96
2025.09.28	102578.01	103032.31	102357.47	102826.50	86399	0	96
2025.09.29	102826.54	103140.31	102670.84	103140.31	86400	0	96
2025.09.30	103140.35	103158.51	102445.86	102652.45	86400	0	96
2025.10.01	102652.49	103217.80	102578.61	102781.68	86401	0	96
2025.10.02	102781.72	102998.88	102378.78	102571.06	86400	0	96
2025.10.03	102571.10	102943.69	102390.89	102586.59	86400	0	96
2025.10.04	102586.63	102781.60	102433.41	102660.77	85821	0	96
2025.10.05	102660.81	102988.14	102050.20	102326.72	86338	0	96
2025.10.06	102326.76	102832.11	102326.76	102460.44	86399	0	96
2025.10.07	102460.48	102593.16	102150.12	102576.17	86400	0	96
2025.10.08	102576.21	102606.09	101678.71	101873.36	86400	0	96
2025.10.09	101873.40	101928.68	101371.85	101597.71	86401	0	96
2025.10.10	101597.75	101817.48	101124.83	101322.17	86400	0	96
2025.10.11	101322.21	101573.58	100830.26	101448.35	86400	0	96
2025.10.12	101448.39	102081.08	101241.99	102032.54	86258	0	96
2025.10.13	102032.58	102722.84	101993.45	102653.44	86400	0	96
2025.10.14	102653.48	102909.44	102163.75	102530.28	86400	0	96
2025.10.15	102530.32	102674.76	101955.78	102422.64	86401	0	96
2025.10.16	102422.68	103166.54	102364.14	103137.57	86400	0	96
2025.10.17	103137.61	103378.37	102415.90	102585.59	86400	0	96
2025.10.18	102585.63	103030.77	102445.22	102738.52	86400	0	96
2025.10.19	102738.56	103031.45	102587.03	102988.63	85159	0	96
2025.10.20	102988.67	103531.37	102781.52	103414.96	86401	0	96
2025.10.21	103415.00	103953.48	103415.00	103675.42	86400	0	96
2025.10.22	103675.46	103864.46	103394.10	103525.85	86400	0	96
2025.10.23	103525.89	103668.21	103260.08	103319.27	86400	0	96
2025.10.24	103319.31	103399.59	102993.56	103071.77	86400	0	96
2025.10.25	103071.81	103569.50	103071.81	103535.95	86401	0	96
2025.10.26	103535.99	104121.59	103429.49	103787.85	80307	0	96
2025.10.27	103787.89	104219.75	103755.14	104219.75	86399	0	96
2025.10.28	104219.79	104601.53	103702.95	103718.51	86400	0	96
2025.10.29	103718.55	104189.97	103576.05	104086.38	86400	0	96
2025.10.30	104086.42	104194.04	103327.87	103435.96	86400	0	96
2025.10.31	103436.00	104125.60	103281.93	104038.94	86401	0	96
2025.11.01	104038.98	104668.81	103928.00	104619.63	86385	0	96
2025.11.02	104619.67	105365.15	104609.87	105018.93	86336	0	96
2025.11.03	105018.97	105247.99	104788.53	104935.86	86399	0	96
2025.11.04	104935.90	105307.80	104881.75	105098.56	86400	0	96
2025.11.05	105098.60	105279.20	104857.37	105197.63	86401	0	96
2025.11.06	105197.67	105827.71	105160.83	105724.91	71979	0	96
