<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.08.13	102545.57	102636.52	101818.66	102098.64	86400	0	80
2025.08.14	102098.69	102136.24	101480.70	101651.17	86401	0	80
2025.08.15	101651.22	102305.52	101472.60	102163.70	86400	0	80
2025.08.16	102163.75	102185.05	101714.57	101799.01	86388	0	80
2025.08.17	101799.06	101815.86	101187.63	101246.10	86245	0	80
2025.08.18	101246.15	101887.88	101052.17	101794.27	86399	0	80
2025.08.19	101794.32	102279.03	101697.62	102145.62	86401	0	80
2025.08.20	102145.67	102376.23	101877.39	101977.50	86400	0	80
2025.08.21	101977.55	102092.80	101569.05	101841.76	86400	0	80
2025.08.22	101841.81	101979.50	101418.22	101649.91	86400	0	80
2025.08.23	101649.96	101828.86	101427.24	101735.51	86400	0	80
2025.08.24	101735.56	102054.68	101459.40	101544.39	86399	0	80
2025.08.25	101544.44	101573.74	100943.42	101167.52	86401	0	80
2025.08.26	101167.57	101547.97	101142.41	101341.67	86400	0	80
2025.08.27	101341.72	101607.49	101114.08	101227.04	86400	0	80
2025.08.28	101227.09	101274.59	100805.42	100846.65	86400	0	80
2025.08.29	100846.70	101234.44	100838.17	101037.09	86400	0	80
2025.08.30	101037.14	101382.53	100937.80	100974.01	85872	0	80
2025.08.31	100974.06	101645.35	100926.42	101623.03	86371	0	80
2025.09.01	101623.08	101890.38	101355.05	101447.00	86400	0	80
2025.09.02	101447.05	101743.12	101226.96	101597.77	86400	0	80
2025.09.03	101597.82	102072.52	101399.22	102004.74	86400	0	80
2025.09.04	102004.79	102813.99	101953.42	102717.03	86400	0	80
2025.09.05	102717.08	102744.23	101830.33	102011.07	86401	0	80
2025.09.06	102011.12	102490.86	101802.48	101832.95	86400	0	80
2025.09.07	101833.00	102311.83	101833.00	101954.17	86399	0	80
2025.09.08	101954.22	101982.85	101602.64	101920.23	86400	0	80
2025.09.09	101920.28	102482.67	101920.28	102408.69	86400	0	80
2025.09.10	102408.74	103085.45	102403.28	102814.72	86401	0	80
2025.09.11	102814.77	103310.56	102746.82	103034.01	86400	0	80
2025.09.12	103034.06	103810.47	102889.64	103781.37	86400	0	80
2025.09.13	103781.42	103842.02	103471.62	103654.08	75218	0	80
2025.09.14	103654.13	103901.10	103486.24	103750.34	86114	0	80
2025.09.15	103750.39	103833.38	103224.78	103608.50	86400	0	80
2025.09.16	103608.55	103638.86	103056.67	103367.72	86401	0	80
2025.09.17	103367.77	103479.53	102673.05	102903.00	86400	0	80
2025.09.18	102903.05	102965.35	102211.40	102499.51	86401	0	80
2025.09.19	102499.56	102918.45	101867.58	102196.30	86400	0	80
2025.09.20	102196.35	102635.31	102162.56	102414.08	75730	0	80
2025.09.21	102414.13	102765.28	102251.66	102336.33	86146	0	80
2025.09.22	102336.38	102355.15	101753.88	102011.35	86401	0	80
2025.09.23	102011.40	102152.85	101742.06	101947.00	86400	0	80
2025.09.24	101947.05	102014.69	101545.55	101652.60	86400	0	80
2025.09.25	101652.65	101842.34	101464.33	101655.38	86400	0	80
2025.09.26	101655.43	101978.17	101546.21	101823.00	86400	0	80
2025.09.27	101823.05	102117.80	101664.80	101906.21	86388	0	80
2025.09.28	101906.26	102311.78	101790.75	102311.78	86399	0	80
2025.09.29	102311.83	103068.40	102152.96	102790.77	86400	0	80
2025.09.30	102790.82	103193.54	102654.65	102757.00	86400	0	80
2025.10.01	102757.05	103067.27	102542.33	102774.67	86401	0	80
2025.10.02	102774.72	103069.43	102659.25	102997.96	86400	0	80
2025.10.03	102998.01	103268.19	102788.13	102896.95	86400	0	80
2025.10.04	102897.00	103703.44	102779.41	103703.44	85821	0	80
2025.10.05	103703.49	103804.91	102858.13	102928.74	86338	0	80
2025.10.06	102928.79	103454.68	102842.40	103312.60	86399	0	80
2025.10.07	103312.65	103567.90	103239.09	103437.36	86400	0	80
2025.10.08	103437.41	103924.56	103109.30	103879.84	86400	0	80
2025.10.09	103879.89	104294.57	103687.62	104104.68	86401	0	80
2025.10.10	104104.73	104296.46	103555.14	103573.59	86400	0	80
2025.10.11	103573.64	104194.12	103573.64	104034.67	86400	0	80
2025.10.12	104034.72	104585.98	103994.45	104585.98	86261	0	80
2025.10.13	104586.03	104790.73	104349.33	104762.44	86400	0	80
2025.10.14	104762.49	105028.03	104408.28	104785.25	86400	0	80
2025.10.15	104785.30	104961.14	104142.46	104183.46	86401	0	80
2025.10.16	104183.51	104680.06	104148.23	104341.12	86400	0	80
2025.10.17	104341.17	104480.48	103743.46	103825.54	86400	0	80
2025.10.18	103825.59	104160.47	103804.78	103864.86	86400	0	80
2025.10.19	103864.91	104294.64	103636.52	104208.51	85159	0	80
2025.10.20	104208.56	104348.00	103739.21	104312.64	86401	0	80
2025.10.21	104312.69	104592.89	104115.23	104442.94	86400	0	80
2025.10.22	104442.99	104589.63	104118.17	104129.92	86400	0	80
2025.10.23	104129.97	104596.26	104126.35	104327.31	86400	0	80
2025.10.24	104327.36	104661.38	103783.16	103875.98	86400	0	80
2025.10.25	103876.03	104597.20	103802.89	104461.30	86401	0	80
2025.10.26	104461.35	104901.78	104461.35	104762.33	80309	0	80
2025.10.27	104762.38	105078.68	104416.25	105078.68	86401	0	80
2025.10.28	105078.73	105119.95	104667.44	104860.88	86400	0	80
2025.10.29	104860.93	105453.25	104602.48	105399.57	86400	0	80
2025.10.30	105399.62	105408.80	104914.51	105007.04	86400	0	80
2025.10.31	105007.09	105118.56	104159.70	104468.71	86401	0	80
2025.11.01	104468.76	104556.75	104030.73	104089.97	86385	0	80
2025.11.02	104090.02	104950.87	104069.75	104936.47	86337	0	80
2025.11.03	104936.52	105316.93	104765.82	105244.72	86399	0	80
2025.11.04	105244.77	105503.90	105007.54	105073.20	86400	0	80
2025.11.05	105073.25	105502.77	105040.09	105302.25	86401	0	80
2025.11.06	105302.30	105518.58	105131.49	105281.25	71744	0	80
