<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.08.13	95796.02	95959.38	95603.01	95733.90	86400	0	96
2025.08.14	95733.86	95733.86	95202.77	95561.04	86401	0	96
2025.08.15	95561.00	95602.68	95212.83	95295.46	86400	0	96
2025.08.16	95295.42	95598.91	95209.31	95532.34	86388	0	96
2025.08.17	95532.30	96122.53	95393.76	95972.33	86240	0	96
2025.08.18	95972.29	96301.71	95839.27	96246.92	86399	0	96
2025.08.19	96246.88	96337.78	95828.91	95985.41	86400	0	96
2025.08.20	95985.37	96606.64	95861.21	96349.98	86401	0	96
2025.08.21	96349.94	96596.43	96063.22	96402.92	86400	0	96
2025.08.22	96402.88	96402.88	95730.84	95757.33	86400	0	96
2025.08.23	95757.29	95757.29	95223.29	95378.01	86400	0	96
2025.08.24	95377.97	95494.22	94994.58	95134.96	86398	0	96
2025.08.25	95134.92	95769.66	95026.08	95702.46	86401	0	96
2025.08.26	95702.42	96028.55	95508.89	95594.14	86400	0	96
2025.08.27	95594.10	96118.98	95490.30	96060.70	86400	0	96
2025.08.28	96060.66	96604.32	95991.58	96417.67	86400	0	96
2025.08.29	96417.63	96656.70	96243.79	96414.74	86400	0	96
2025.08.30	96414.70	96780.26	96194.80	96732.15	85872	0	96
2025.08.31	96732.11	96923.85	96277.96	96296.58	86369	0	96
2025.09.01	96296.54	96296.54	95910.56	96147.27	86400	0	96
2025.09.02	96147.23	97395.33	96118.05	97180.30	86400	0	96
2025.09.03	97180.26	97224.83	96320.72	96493.76	86400	0	96
2025.09.04	96493.72	96756.91	96206.90	96344.42	86400	0	96
2025.09.05	96344.38	96418.55	95474.66	95740.56	86401	0	96
2025.09.06	95740.52	95860.56	95504.43	95529.69	86400	0	96
2025.09.07	95529.65	96117.99	95473.20	95851.21	86400	0	96
2025.09.08	95851.17	95892.38	95265.12	95277.86	86400	0	96
2025.09.09	95277.82	95551.20	95001.72	95547.76	86400	0	96
2025.09.10	95547.72	95922.83	95283.13	95735.66	86401	0	96
2025.09.11	95735.62	95949.68	95506.99	95822.62	86400	0	96
2025.09.12	95822.58	96133.39	95505.57	95722.54	86400	0	96
2025.09.13	95722.50	95767.46	95357.89	95425.41	75218	0	96
2025.09.14	95425.37	95922.92	95309.53	95800.88	86062	0	96
2025.09.15	95800.84	95993.15	95485.88	95499.46	86400	0	96
2025.09.16	95499.42	95784.90	95227.02	95620.62	86401	0	96
2025.09.17	95620.58	95726.16	95082.64	95237.16	86400	0	96
2025.09.18	95237.12	95680.58	95152.66	95207.63	86401	0	96
2025.09.19	95207.59	95455.10	95102.10	95270.17	86400	0	96
2025.09.20	95270.13	95394.00	94627.86	94627.86	75730	0	96
2025.09.21	94627.82	94874.69	94468.52	94516.04	86143	0	96
2025.09.22	94516.00	94769.49	94351.35	94725.17	86401	0	96
2025.09.23	94725.13	94937.52	94493.17	94725.41	86400	0	96
2025.09.24	94725.37	95199.65	94495.27	94569.52	86400	0	96
2025.09.25	94569.48	94581.18	94263.27	94540.30	86400	0	96
2025.09.26	94540.26	94540.26	93899.74	94369.90	86400	0	96
2025.09.27	94369.86	94511.99	93867.37	94310.74	86387	0	96
2025.09.28	94310.70	94421.32	94022.75	94164.58	86397	0	96
2025.09.29	94164.54	94195.22	93593.63	93601.81	86400	0	96
2025.09.30	93601.77	93700.87	93340.73	93628.10	86400	0	96
2025.10.01	93628.06	93736.37	93309.84	93489.90	86401	0	96
2025.10.02	93489.86	93840.24	93310.57	93827.76	86400	0	96
2025.10.03	93827.72	94483.09	93746.67	94364.21	86400	0	96
2025.10.04	94364.17	94778.27	94201.12	94545.30	85821	0	96
2025.10.05	94545.26	94625.22	94156.60	94333.58	86338	0	96
2025.10.06	94333.54	94742.53	94172.59	94221.14	86399	0	96
2025.10.07	94221.10	94701.79	93988.14	94134.73	86400	0	96
2025.10.08	94134.69	94348.14	93898.15	93922.94	86400	0	96
2025.10.09	93922.90	94012.51	93532.63	93800.52	86401	0	96
2025.10.10	93800.48	94193.64	93518.39	94166.72	86400	0	96
2025.10.11	94166.68	94358.95	93861.40	94213.97	86400	0	96
2025.10.12	94213.93	94593.30	94079.18	94156.33	86259	0	96
2025.10.13	94156.29	94253.73	93724.74	93724.74	86400	0	96
2025.10.14	93724.70	93850.46	93169.28	93611.21	86400	0	96
2025.10.15	93611.17	93927.72	93492.85	93672.16	86401	0	96
2025.10.16	93672.12	94085.20	93581.88	93806.86	86400	0	96
2025.10.17	93806.82	94055.95	93589.92	93936.34	86400	0	96
2025.10.18	93936.30	94466.36	93637.68	94423.40	86400	0	96
2025.10.19	94423.36	94764.61	94118.22	94569.78	85162	0	96
2025.10.20	94569.74	94741.48	94195.35	94601.71	86401	0	96
2025.10.21	94601.67	94615.96	94085.14	94362.51	86400	0	96
2025.10.22	94362.47	94671.46	94141.12	94489.13	86400	0	96
2025.10.23	94489.09	94634.65	94106.86	94136.62	86400	0	96
2025.10.24	94136.58	94847.81	94102.62	94705.96	86400	0	96
2025.10.25	94705.92	94827.30	94176.02	94490.64	86401	0	96
2025.10.26	94490.60	94641.30	94214.79	94321.15	80307	0	96
2025.10.27	94321.11	94510.11	93813.63	93826.96	86399	0	96
2025.10.28	93826.92	93961.81	93430.42	93663.77	86400	0	96
2025.10.29	93663.73	94090.06	93320.93	93908.52	86400	0	96
2025.10.30	93908.48	94098.41	93640.89	93703.09	86400	0	96
2025.10.31	93703.05	93899.24	93293.80	93719.85	86401	0	96
2025.11.01	93719.81	93859.54	93429.34	93705.50	86385	0	96
2025.11.02	93705.46	93797.52	93330.90	93367.11	86336	0	96
2025.11.03	93367.07	93542.89	93036.74	93360.76	86399	0	96
2025.11.04	93360.72	93828.04	93227.62	93735.69	86400	0	96
2025.11.05	93735.65	93821.89	93258.77	93416.66	86401	0	96
2025.11.06	93416.62	93621.04	93156.70	93184.80	74103	0	96
